dispositionID,clientID,accountID,dispositionType
3272,C00003272,A00002712,OWNER
3273,C00003273,A00002712,DISPONENT
3274,C00003274,A00002713,OWNER
3275,C00003275,A00002713,DISPONENT
3276,C00003276,A00002714,OWNER
3277,C00003277,A00002715,OWNER
3278,C00003278,A00002715,DISPONENT
3279,C00003279,A00002716,OWNER
3280,C00003280,A00002716,DISPONENT
3281,C00003281,A00002717,OWNER
3282,C00003282,A00002718,OWNER
3283,C00003283,A00002719,OWNER
3284,C00003284,A00002720,OWNER
3285,C00003285,A00002720,DISPONENT
3286,C00003286,A00002721,OWNER
3287,C00003287,A00002721,DISPONENT
3288,C00003288,A00002722,OWNER
3289,C00003289,A00002723,OWNER
3290,C00003290,A00002724,OWNER
3291,C00003291,A00002725,OWNER
3292,C00003292,A00002726,OWNER
3293,C00003293,A00002727,OWNER
3294,C00003294,A00002728,OWNER
3295,C00003295,A00002729,OWNER
3296,C00003296,A00002730,OWNER
3297,C00003297,A00002731,OWNER
3298,C00003298,A00002732,OWNER
3299,C00003299,A00002733,OWNER
3300,C00003300,A00002734,OWNER
3302,C00003302,A00002736,OWNER
3303,C00003303,A00002736,DISPONENT
3304,C00003304,A00002737,OWNER
3305,C00003305,A00002738,OWNER
3306,C00003306,A00002739,OWNER
3307,C00003307,A00002740,OWNER
3308,C00003308,A00002741,OWNER
3309,C00003309,A00002741,DISPONENT
3310,C00003310,A00002742,OWNER
3311,C00003311,A00002743,OWNER
3312,C00003312,A00002744,OWNER
3313,C00003313,A00002745,OWNER
3314,C00003314,A00002746,OWNER
3315,C00003315,A00002746,DISPONENT
3316,C00003316,A00002747,OWNER
3317,C00003317,A00002747,DISPONENT
3319,C00003319,A00002749,OWNER
3320,C00003320,A00002749,DISPONENT
3321,C00003321,A00002750,OWNER
3322,C00003322,A00002751,OWNER
3323,C00003323,A00002752,OWNER
3324,C00003324,A00002753,OWNER
3325,C00003325,A00002753,DISPONENT
3326,C00003326,A00002754,OWNER
3327,C00003327,A00002755,OWNER
3328,C00003328,A00002756,OWNER
3329,C00003329,A00002757,OWNER
3330,C00003330,A00002757,DISPONENT
3331,C00003331,A00002758,OWNER
3332,C00003332,A00002759,OWNER
3333,C00003333,A00002760,OWNER
3334,C00003334,A00002761,OWNER
3335,C00003335,A00002762,OWNER
3336,C00003336,A00002763,OWNER
3337,C00003337,A00002764,OWNER
3338,C00003338,A00002765,OWNER
3339,C00003339,A00002766,OWNER
3340,C00003340,A00002767,OWNER
3341,C00003341,A00002767,DISPONENT
3342,C00003342,A00002768,OWNER
3344,C00003344,A00002770,OWNER
3345,C00003345,A00002771,OWNER
3346,C00003346,A00002771,DISPONENT
3347,C00003347,A00002772,OWNER
3348,C00003348,A00002773,OWNER
3349,C00003349,A00002774,OWNER
3350,C00003350,A00002775,OWNER
3351,C00003351,A00002775,DISPONENT
3352,C00003352,A00002776,OWNER
3353,C00003353,A00002776,DISPONENT
3354,C00003354,A00002777,OWNER
3355,C00003355,A00002778,OWNER
3356,C00003356,A00002779,OWNER
3357,C00003357,A00002780,OWNER
3358,C00003358,A00002781,OWNER
3359,C00003359,A00002782,OWNER
3360,C00003360,A00002783,OWNER
3361,C00003361,A00002784,OWNER
3365,C00003365,A00002787,OWNER
3366,C00003366,A00002788,OWNER
3367,C00003367,A00002788,DISPONENT
3368,C00003368,A00002789,OWNER
3369,C00003369,A00002790,OWNER
3370,C00003370,A00002791,OWNER
3371,C00003371,A00002791,DISPONENT
3372,C00003372,A00002792,OWNER
3373,C00003373,A00002793,OWNER
3374,C00003374,A00002793,DISPONENT
3375,C00003375,A00002794,OWNER
3376,C00003376,A00002795,OWNER
3377,C00003377,A00002795,DISPONENT
3378,C00003378,A00002796,OWNER
3379,C00003379,A00002796,DISPONENT
3380,C00003380,A00002797,OWNER
3381,C00003381,A00002798,OWNER
3382,C00003382,A00002799,OWNER
3383,C00003383,A00002799,DISPONENT
3384,C00003384,A00002800,OWNER
3385,C00003385,A00002801,OWNER
3386,C00003386,A00002802,OWNER
3387,C00003387,A00002803,OWNER
3388,C00003388,A00002804,OWNER
3389,C00003389,A00002805,OWNER
3390,C00003390,A00002806,OWNER
3391,C00003391,A00002807,OWNER
3392,C00003392,A00002808,OWNER
3393,C00003393,A00002809,OWNER
3394,C00003394,A00002810,OWNER
3395,C00003395,A00002811,OWNER
3396,C00003396,A00002812,OWNER
3397,C00003397,A00002813,OWNER
3398,C00003398,A00002813,DISPONENT
3399,C00003399,A00002814,OWNER
3402,C00003402,A00002816,OWNER
3403,C00003403,A00002816,DISPONENT
3404,C00003404,A00002817,OWNER
3405,C00003405,A00002818,OWNER
3406,C00003406,A00002818,DISPONENT
3407,C00003407,A00002819,OWNER
3408,C00003408,A00002819,DISPONENT
3409,C00003409,A00002820,OWNER
3410,C00003410,A00002821,OWNER
3412,C00003412,A00002823,OWNER
3413,C00003413,A00002823,DISPONENT
3414,C00003414,A00002824,OWNER
3415,C00003415,A00002825,OWNER
3416,C00003416,A00002826,OWNER
3417,C00003417,A00002826,DISPONENT
3418,C00003418,A00002827,OWNER
3420,C00003420,A00002829,OWNER
3421,C00003421,A00002830,OWNER
3422,C00003422,A00002831,OWNER
3423,C00003423,A00002832,OWNER
3424,C00003424,A00002833,OWNER
3425,C00003425,A00002834,OWNER
3426,C00003426,A00002835,OWNER
3427,C00003427,A00002836,OWNER
3428,C00003428,A00002836,DISPONENT
3429,C00003429,A00002837,OWNER
3430,C00003430,A00002838,OWNER
3431,C00003431,A00002839,OWNER
3432,C00003432,A00002840,OWNER
3433,C00003433,A00002841,OWNER
3434,C00003434,A00002841,DISPONENT
3435,C00003435,A00002842,OWNER
3436,C00003436,A00002843,OWNER
3437,C00003437,A00002843,DISPONENT
3438,C00003438,A00002844,OWNER
3439,C00003439,A00002845,OWNER
3440,C00003440,A00002846,OWNER
3441,C00003441,A00002847,OWNER
3443,C00003443,A00002849,OWNER
3444,C00003444,A00002850,OWNER
3445,C00003445,A00002851,OWNER
3446,C00003446,A00002852,OWNER
3447,C00003447,A00002853,OWNER
3448,C00003448,A00002854,OWNER
3449,C00003449,A00002855,OWNER
3450,C00003450,A00002856,OWNER
3451,C00003451,A00002857,OWNER
3452,C00003452,A00002857,DISPONENT
3453,C00003453,A00002858,OWNER
3454,C00003454,A00002859,OWNER
3455,C00003455,A00002859,DISPONENT
3456,C00003456,A00002860,OWNER
3457,C00003457,A00002861,OWNER
3458,C00003458,A00002862,OWNER
3459,C00003459,A00002863,OWNER
3460,C00003460,A00002863,DISPONENT
3461,C00003461,A00002864,OWNER
3462,C00003462,A00002864,DISPONENT
3463,C00003463,A00002865,OWNER
3464,C00003464,A00002866,OWNER
3465,C00003465,A00002867,OWNER
3466,C00003466,A00002868,OWNER
3467,C00003467,A00002868,DISPONENT
3468,C00003468,A00002869,OWNER
3469,C00003469,A00002870,OWNER
3470,C00003470,A00002871,OWNER
3471,C00003471,A00002872,OWNER
3472,C00003472,A00002873,OWNER
3473,C00003473,A00002873,DISPONENT
3474,C00003474,A00002874,OWNER
3475,C00003475,A00002875,OWNER
3476,C00003476,A00002876,OWNER
3477,C00003477,A00002877,OWNER
3478,C00003478,A00002878,OWNER
3479,C00003479,A00002878,DISPONENT
3480,C00003480,A00002879,OWNER
3481,C00003481,A00002879,DISPONENT
3482,C00003482,A00002880,OWNER
3483,C00003483,A00002881,OWNER
3484,C00003484,A00002882,OWNER
3485,C00003485,A00002883,OWNER
3486,C00003486,A00002884,OWNER
3487,C00003487,A00002885,OWNER
3488,C00003488,A00002886,OWNER
3489,C00003489,A00002887,OWNER
3490,C00003490,A00002888,OWNER
3491,C00003491,A00002888,DISPONENT
3492,C00003492,A00002889,OWNER
3493,C00003493,A00002890,OWNER
3494,C00003494,A00002891,OWNER
3495,C00003495,A00002892,OWNER
3496,C00003496,A00002892,DISPONENT
3497,C00003497,A00002893,OWNER
3498,C00003498,A00002894,OWNER
3499,C00003499,A00002895,OWNER
3500,C00003500,A00002896,OWNER
3501,C00003501,A00002897,OWNER
3502,C00003502,A00002898,OWNER
3503,C00003503,A00002898,DISPONENT
3504,C00003504,A00002899,OWNER
3505,C00003505,A00002900,OWNER
3506,C00003506,A00002901,OWNER
3507,C00003507,A00002902,OWNER
3508,C00003508,A00002903,OWNER
3509,C00003509,A00002903,DISPONENT
3510,C00003510,A00002904,OWNER
3511,C00003511,A00002905,OWNER
3512,C00003512,A00002906,OWNER
3513,C00003513,A00002907,OWNER
3514,C00003514,A00002907,DISPONENT
3515,C00003515,A00002908,OWNER
3516,C00003516,A00002909,OWNER
3517,C00003517,A00002910,OWNER
3518,C00003518,A00002911,OWNER
3519,C00003519,A00002912,OWNER
3520,C00003520,A00002913,OWNER
3521,C00003521,A00002914,OWNER
3522,C00003522,A00002915,OWNER
3523,C00003523,A00002916,OWNER
3524,C00003524,A00002917,OWNER
3525,C00003525,A00002918,OWNER
3526,C00003526,A00002918,DISPONENT
3527,C00003527,A00002919,OWNER
3528,C00003528,A00002920,OWNER
3529,C00003529,A00002921,OWNER
3530,C00003530,A00002922,OWNER
3531,C00003531,A00002923,OWNER
3532,C00003532,A00002924,OWNER
3533,C00003533,A00002925,OWNER
3534,C00003534,A00002926,OWNER
3535,C00003535,A00002927,OWNER
3536,C00003536,A00002928,OWNER
3537,C00003537,A00002929,OWNER
3538,C00003538,A00002930,OWNER
3539,C00003539,A00002931,OWNER
3540,C00003540,A00002932,OWNER
3541,C00003541,A00002932,DISPONENT
3542,C00003542,A00002933,OWNER
3543,C00003543,A00002933,DISPONENT
3544,C00003544,A00002934,OWNER
3545,C00003545,A00002935,OWNER
3546,C00003546,A00002936,OWNER
3547,C00003547,A00002937,OWNER
3548,C00003548,A00002938,OWNER
3549,C00003549,A00002939,OWNER
3550,C00003550,A00002940,OWNER
3552,C00003552,A00002942,OWNER
3554,C00003554,A00002944,OWNER
3555,C00003555,A00002944,DISPONENT
3556,C00003556,A00002945,OWNER
3557,C00003557,A00002945,DISPONENT
3558,C00003558,A00002946,OWNER
3559,C00003559,A00002947,OWNER
3560,C00003560,A00002947,DISPONENT
3562,C00003562,A00002949,OWNER
3563,C00003563,A00002949,DISPONENT
3564,C00003564,A00002950,OWNER
3565,C00003565,A00002951,OWNER
3566,C00003566,A00002952,OWNER
3567,C00003567,A00002953,OWNER
3568,C00003568,A00002954,OWNER
3569,C00003569,A00002955,OWNER
3570,C00003570,A00002956,OWNER
3571,C00003571,A00002957,OWNER
3572,C00003572,A00002958,OWNER
3573,C00003573,A00002959,OWNER
3574,C00003574,A00002960,OWNER
3575,C00003575,A00002961,OWNER
3576,C00003576,A00002962,OWNER
3577,C00003577,A00002963,OWNER
3578,C00003578,A00002964,OWNER
3579,C00003579,A00002964,DISPONENT
3580,C00003580,A00002965,OWNER
3581,C00003581,A00002966,OWNER
3582,C00003582,A00002967,OWNER
3583,C00003583,A00002968,OWNER
3584,C00003584,A00002968,DISPONENT
3585,C00003585,A00002969,OWNER
3586,C00003586,A00002970,OWNER
3587,C00003587,A00002970,DISPONENT
3588,C00003588,A00002971,OWNER
3589,C00003589,A00002972,OWNER
3590,C00003590,A00002973,OWNER
3591,C00003591,A00002974,OWNER
3592,C00003592,A00002974,DISPONENT
3594,C00003594,A00002976,OWNER
3595,C00003595,A00002977,OWNER
3596,C00003596,A00002978,OWNER
3597,C00003597,A00002979,OWNER
3598,C00003598,A00002980,OWNER
3599,C00003599,A00002980,DISPONENT
3600,C00003600,A00002981,OWNER
3601,C00003601,A00002982,OWNER
3602,C00003602,A00002982,DISPONENT
3603,C00003603,A00002983,OWNER
3605,C00003605,A00002985,OWNER
3606,C00003606,A00002986,OWNER
3607,C00003607,A00002987,OWNER
3608,C00003608,A00002988,OWNER
3609,C00003609,A00002988,DISPONENT
3610,C00003610,A00002989,OWNER
3611,C00003611,A00002990,OWNER
3612,C00003612,A00002991,OWNER
3613,C00003613,A00002991,DISPONENT
3614,C00003614,A00002992,OWNER
3615,C00003615,A00002993,OWNER
3616,C00003616,A00002994,OWNER
3617,C00003617,A00002995,OWNER
3618,C00003618,A00002996,OWNER
3619,C00003619,A00002997,OWNER
3620,C00003620,A00002998,OWNER
3621,C00003621,A00002999,OWNER
3622,C00003622,A00002999,DISPONENT
3623,C00003623,A00003000,OWNER
3624,C00003624,A00003001,OWNER
3627,C00003627,A00003003,OWNER
3628,C00003628,A00003004,OWNER
3629,C00003629,A00003005,OWNER
3630,C00003630,A00003006,OWNER
3631,C00003631,A00003006,DISPONENT
3632,C00003632,A00003007,OWNER
3633,C00003633,A00003008,OWNER
3634,C00003634,A00003009,OWNER
3635,C00003635,A00003009,DISPONENT
3636,C00003636,A00003010,OWNER
3637,C00003637,A00003011,OWNER
3638,C00003638,A00003012,OWNER
3639,C00003639,A00003013,OWNER
3640,C00003640,A00003014,OWNER
3641,C00003641,A00003014,DISPONENT
3642,C00003642,A00003015,OWNER
3643,C00003643,A00003016,OWNER
3644,C00003644,A00003017,OWNER
3645,C00003645,A00003018,OWNER
3646,C00003646,A00003019,OWNER
3647,C00003647,A00003019,DISPONENT
3648,C00003648,A00003020,OWNER
3649,C00003649,A00003021,OWNER
3650,C00003650,A00003022,OWNER
3651,C00003651,A00003023,OWNER
3652,C00003652,A00003024,OWNER
3653,C00003653,A00003024,DISPONENT
3654,C00003654,A00003025,OWNER
3655,C00003655,A00003026,OWNER
3656,C00003656,A00003027,OWNER
3657,C00003657,A00003027,DISPONENT
3658,C00003658,A00003028,OWNER
3659,C00003659,A00003029,OWNER
3660,C00003660,A00003030,OWNER
3661,C00003661,A00003031,OWNER
3662,C00003662,A00003032,OWNER
3663,C00003663,A00003033,OWNER
3664,C00003664,A00003033,DISPONENT
3667,C00003667,A00003035,OWNER
3668,C00003668,A00003035,DISPONENT
3669,C00003669,A00003036,OWNER
3670,C00003670,A00003037,OWNER
3671,C00003671,A00003038,OWNER
3672,C00003672,A00003038,DISPONENT
3673,C00003673,A00003039,OWNER
3674,C00003674,A00003040,OWNER
3675,C00003675,A00003041,OWNER
3676,C00003676,A00003042,OWNER
3677,C00003677,A00003042,DISPONENT
3678,C00003678,A00003043,OWNER
3679,C00003679,A00003044,OWNER
3680,C00003680,A00003044,DISPONENT
3681,C00003681,A00003045,OWNER
3682,C00003682,A00003045,DISPONENT
3683,C00003683,A00003046,OWNER
3684,C00003684,A00003047,OWNER
3685,C00003685,A00003048,OWNER
3686,C00003686,A00003049,OWNER
3687,C00003687,A00003050,OWNER
3688,C00003688,A00003050,DISPONENT
3689,C00003689,A00003051,OWNER
3690,C00003690,A00003052,OWNER
3691,C00003691,A00003053,OWNER
3693,C00003693,A00003055,OWNER
3694,C00003694,A00003055,DISPONENT
3695,C00003695,A00003056,OWNER
3696,C00003696,A00003056,DISPONENT
3697,C00003697,A00003057,OWNER
3698,C00003698,A00003058,OWNER
3699,C00003699,A00003059,OWNER
3700,C00003700,A00003059,DISPONENT
3701,C00003701,A00003060,OWNER
3702,C00003702,A00003061,OWNER
3703,C00003703,A00003062,OWNER
3704,C00003704,A00003063,OWNER
3705,C00003705,A00003064,OWNER
3707,C00003707,A00003066,OWNER
3708,C00003708,A00003067,OWNER
3709,C00003709,A00003067,DISPONENT
3710,C00003710,A00003068,OWNER
3711,C00003711,A00003069,OWNER
3712,C00003712,A00003070,OWNER
3713,C00003713,A00003071,OWNER
3714,C00003714,A00003072,OWNER
3716,C00003716,A00003074,OWNER
3717,C00003717,A00003075,OWNER
3718,C00003718,A00003075,DISPONENT
3719,C00003719,A00003076,OWNER
3720,C00003720,A00003076,DISPONENT
3721,C00003721,A00003077,OWNER
3722,C00003722,A00003078,OWNER
3723,C00003723,A00003079,OWNER
3724,C00003724,A00003080,OWNER
3727,C00003727,A00003082,OWNER
3728,C00003728,A00003083,OWNER
3729,C00003729,A00003083,DISPONENT
3730,C00003730,A00003084,OWNER
3732,C00003732,A00003085,OWNER
3733,C00003733,A00003086,OWNER
3734,C00003734,A00003087,OWNER
3735,C00003735,A00003088,OWNER
3736,C00003736,A00003088,DISPONENT
3737,C00003737,A00003089,OWNER
3738,C00003738,A00003090,OWNER
3739,C00003739,A00003091,OWNER
3740,C00003740,A00003092,OWNER
3741,C00003741,A00003093,OWNER
3742,C00003742,A00003094,OWNER
3743,C00003743,A00003094,DISPONENT
3745,C00003745,A00003096,OWNER
3746,C00003746,A00003097,OWNER
3747,C00003747,A00003098,OWNER
3748,C00003748,A00003099,OWNER
3749,C00003749,A00003100,OWNER
3750,C00003750,A00003101,OWNER
3751,C00003751,A00003102,OWNER
3752,C00003752,A00003102,DISPONENT
3753,C00003753,A00003103,OWNER
3754,C00003754,A00003104,OWNER
3755,C00003755,A00003105,OWNER
3756,C00003756,A00003106,OWNER
3757,C00003757,A00003107,OWNER
3758,C00003758,A00003108,OWNER
3759,C00003759,A00003108,DISPONENT
3760,C00003760,A00003109,OWNER
3761,C00003761,A00003110,OWNER
3762,C00003762,A00003111,OWNER
3763,C00003763,A00003112,OWNER
3764,C00003764,A00003112,DISPONENT
3765,C00003765,A00003113,OWNER
3766,C00003766,A00003114,OWNER
3767,C00003767,A00003115,OWNER
3768,C00003768,A00003115,DISPONENT
3769,C00003769,A00003116,OWNER
3770,C00003770,A00003117,OWNER
3771,C00003771,A00003118,OWNER
3772,C00003772,A00003118,DISPONENT
3773,C00003773,A00003119,OWNER
3774,C00003774,A00003120,OWNER
3775,C00003775,A00003121,OWNER
3776,C00003776,A00003122,OWNER
3777,C00003777,A00003122,DISPONENT
3779,C00003779,A00003124,OWNER
3780,C00003780,A00003125,OWNER
3781,C00003781,A00003126,OWNER
3782,C00003782,A00003127,OWNER
3783,C00003783,A00003128,OWNER
3784,C00003784,A00003128,DISPONENT
3785,C00003785,A00003129,OWNER
3786,C00003786,A00003130,OWNER
3787,C00003787,A00003131,OWNER
3788,C00003788,A00003132,OWNER
3789,C00003789,A00003133,OWNER
3790,C00003790,A00003134,OWNER
3791,C00003791,A00003135,OWNER
3792,C00003792,A00003136,OWNER
3793,C00003793,A00003137,OWNER
3794,C00003794,A00003138,OWNER
3795,C00003795,A00003139,OWNER
3796,C00003796,A00003140,OWNER
3797,C00003797,A00003140,DISPONENT
3798,C00003798,A00003141,OWNER
3799,C00003799,A00003142,OWNER
3800,C00003800,A00003143,OWNER
3801,C00003801,A00003143,DISPONENT
3802,C00003802,A00003144,OWNER
3803,C00003803,A00003145,OWNER
3804,C00003804,A00003145,DISPONENT
3805,C00003805,A00003146,OWNER
3806,C00003806,A00003147,OWNER
3807,C00003807,A00003148,OWNER
3808,C00003808,A00003149,OWNER
3811,C00003811,A00003151,OWNER
3812,C00003812,A00003152,OWNER
3813,C00003813,A00003153,OWNER
3814,C00003814,A00003154,OWNER
3815,C00003815,A00003155,OWNER
3816,C00003816,A00003156,OWNER
3817,C00003817,A00003157,OWNER
3818,C00003818,A00003158,OWNER
3819,C00003819,A00003158,DISPONENT
3821,C00003821,A00003160,OWNER
3822,C00003822,A00003161,OWNER
3823,C00003823,A00003162,OWNER
3824,C00003824,A00003163,OWNER
3825,C00003825,A00003163,DISPONENT
3826,C00003826,A00003164,OWNER
3827,C00003827,A00003164,DISPONENT
3829,C00003829,A00003166,OWNER
3830,C00003830,A00003167,OWNER
3831,C00003831,A00003168,OWNER
3832,C00003832,A00003168,DISPONENT
3833,C00003833,A00003169,OWNER
3834,C00003834,A00003170,OWNER
3835,C00003835,A00003171,OWNER
3836,C00003836,A00003172,OWNER
3837,C00003837,A00003173,OWNER
3838,C00003838,A00003174,OWNER
3839,C00003839,A00003174,DISPONENT
3840,C00003840,A00003175,OWNER
3841,C00003841,A00003176,OWNER
3842,C00003842,A00003177,OWNER
3843,C00003843,A00003178,OWNER
3844,C00003844,A00003179,OWNER
3845,C00003845,A00003180,OWNER
3846,C00003846,A00003181,OWNER
3847,C00003847,A00003182,OWNER
3848,C00003848,A00003183,OWNER
3849,C00003849,A00003184,OWNER
3850,C00003850,A00003185,OWNER
3851,C00003851,A00003185,DISPONENT
3852,C00003852,A00003186,OWNER
3853,C00003853,A00003187,OWNER
3854,C00003854,A00003188,OWNER
3855,C00003855,A00003189,OWNER
3856,C00003856,A00003190,OWNER
3857,C00003857,A00003191,OWNER
3858,C00003858,A00003192,OWNER
3859,C00003859,A00003192,DISPONENT
3860,C00003860,A00003193,OWNER
3861,C00003861,A00003194,OWNER
3862,C00003862,A00003195,OWNER
3863,C00003863,A00003196,OWNER
3864,C00003864,A00003196,DISPONENT
3865,C00003865,A00003197,OWNER
3866,C00003866,A00003197,DISPONENT
3868,C00003868,A00003199,OWNER
3869,C00003869,A00003200,OWNER
3870,C00003870,A00003201,OWNER
3871,C00003871,A00003201,DISPONENT
3872,C00003872,A00003202,OWNER
3873,C00003873,A00003203,OWNER
3874,C00003874,A00003204,OWNER
3875,C00003875,A00003205,OWNER
3876,C00003876,A00003205,DISPONENT
3877,C00003877,A00003206,OWNER
3880,C00003880,A00003208,OWNER
3881,C00003881,A00003209,OWNER
3882,C00003882,A00003209,DISPONENT
3883,C00003883,A00003210,OWNER
3884,C00003884,A00003211,OWNER
3885,C00003885,A00003212,OWNER
3886,C00003886,A00003213,OWNER
3887,C00003887,A00003214,OWNER
3888,C00003888,A00003214,DISPONENT
3890,C00003890,A00003216,OWNER
3891,C00003891,A00003217,OWNER
3892,C00003892,A00003218,OWNER
3893,C00003893,A00003219,OWNER
3894,C00003894,A00003220,OWNER
3895,C00003895,A00003220,DISPONENT
3896,C00003896,A00003221,OWNER
3897,C00003897,A00003222,OWNER
3898,C00003898,A00003223,OWNER
3899,C00003899,A00003224,OWNER
3900,C00003900,A00003225,OWNER
3901,C00003901,A00003225,DISPONENT
3902,C00003902,A00003226,OWNER
3903,C00003903,A00003227,OWNER
3904,C00003904,A00003228,OWNER
3905,C00003905,A00003228,DISPONENT
3906,C00003906,A00003229,OWNER
3907,C00003907,A00003230,OWNER
3908,C00003908,A00003231,OWNER
3909,C00003909,A00003231,DISPONENT
3910,C00003910,A00003232,OWNER
3911,C00003911,A00003233,OWNER
3912,C00003912,A00003234,OWNER
3913,C00003913,A00003235,OWNER
3914,C00003914,A00003236,OWNER
3915,C00003915,A00003237,OWNER
3916,C00003916,A00003238,OWNER
3917,C00003917,A00003238,DISPONENT
3918,C00003918,A00003239,OWNER
3919,C00003919,A00003240,OWNER
3920,C00003920,A00003241,OWNER
3921,C00003921,A00003242,OWNER
3922,C00003922,A00003243,OWNER
3923,C00003923,A00003243,DISPONENT
3924,C00003924,A00003244,OWNER
3925,C00003925,A00003245,OWNER
3926,C00003926,A00003246,OWNER
3927,C00003927,A00003247,OWNER
3928,C00003928,A00003248,OWNER
3929,C00003929,A00003249,OWNER
3930,C00003930,A00003250,OWNER
3931,C00003931,A00003250,DISPONENT
3932,C00003932,A00003251,OWNER
3933,C00003933,A00003251,DISPONENT
3934,C00003934,A00003252,OWNER
3935,C00003935,A00003253,OWNER
3936,C00003936,A00003254,OWNER
3937,C00003937,A00003254,DISPONENT
3938,C00003938,A00003255,OWNER
3939,C00003939,A00003256,OWNER
3942,C00003942,A00003258,OWNER
3943,C00003943,A00003259,OWNER
3944,C00003944,A00003260,OWNER
3945,C00003945,A00003260,DISPONENT
3946,C00003946,A00003261,OWNER
3947,C00003947,A00003262,OWNER
3948,C00003948,A00003263,OWNER
3949,C00003949,A00003263,DISPONENT
3950,C00003950,A00003264,OWNER
3951,C00003951,A00003264,DISPONENT
3952,C00003952,A00003265,OWNER
3953,C00003953,A00003266,OWNER
3954,C00003954,A00003267,OWNER
3955,C00003955,A00003267,DISPONENT
3956,C00003956,A00003268,OWNER
3957,C00003957,A00003268,DISPONENT
3958,C00003958,A00003269,OWNER
3959,C00003959,A00003270,OWNER
3960,C00003960,A00003271,OWNER
3961,C00003961,A00003272,OWNER
3962,C00003962,A00003273,OWNER
3963,C00003963,A00003274,OWNER
3964,C00003964,A00003275,OWNER
3965,C00003965,A00003276,OWNER
3966,C00003966,A00003276,DISPONENT
3967,C00003967,A00003277,OWNER
3968,C00003968,A00003277,DISPONENT
3969,C00003969,A00003278,OWNER
3970,C00003970,A00003279,OWNER
3971,C00003971,A00003280,OWNER
3972,C00003972,A00003281,OWNER
3973,C00003973,A00003282,OWNER
3974,C00003974,A00003283,OWNER
3975,C00003975,A00003284,OWNER
3976,C00003976,A00003285,OWNER
3977,C00003977,A00003286,OWNER
3978,C00003978,A00003287,OWNER
3979,C00003979,A00003288,OWNER
3980,C00003980,A00003289,OWNER
3981,C00003981,A00003290,OWNER
3982,C00003982,A00003291,OWNER
3983,C00003983,A00003292,OWNER
3984,C00003984,A00003293,OWNER
3985,C00003985,A00003294,OWNER
3987,C00003987,A00003296,OWNER
3988,C00003988,A00003297,OWNER
3989,C00003989,A00003297,DISPONENT
3990,C00003990,A00003298,OWNER
3991,C00003991,A00003299,OWNER
3992,C00003992,A00003300,OWNER
3993,C00003993,A00003301,OWNER
3994,C00003994,A00003302,OWNER
3995,C00003995,A00003303,OWNER
3996,C00003996,A00003304,OWNER
3997,C00003997,A00003305,OWNER
3998,C00003998,A00003306,OWNER
3999,C00003999,A00003307,OWNER
4000,C00004000,A00003308,OWNER
4001,C00004001,A00003309,OWNER
4002,C00004002,A00003310,OWNER
4003,C00004003,A00003311,OWNER
4004,C00004004,A00003312,OWNER
4006,C00004006,A00003314,OWNER
4007,C00004007,A00003315,OWNER
4008,C00004008,A00003315,DISPONENT
4009,C00004009,A00003316,OWNER
4010,C00004010,A00003317,OWNER
4011,C00004011,A00003318,OWNER
4012,C00004012,A00003319,OWNER
4013,C00004013,A00003320,OWNER
4014,C00004014,A00003321,OWNER
4015,C00004015,A00003322,OWNER
4016,C00004016,A00003323,OWNER
4017,C00004017,A00003323,DISPONENT
4018,C00004018,A00003324,OWNER
4019,C00004019,A00003325,OWNER
4020,C00004020,A00003326,OWNER
4021,C00004021,A00003327,OWNER
4022,C00004022,A00003328,OWNER
4023,C00004023,A00003328,DISPONENT
4024,C00004024,A00003329,OWNER
4025,C00004025,A00003329,DISPONENT
4026,C00004026,A00003330,OWNER
4027,C00004027,A00003331,OWNER
4028,C00004028,A00003331,DISPONENT
4029,C00004029,A00003332,OWNER
4030,C00004030,A00003333,OWNER
4031,C00004031,A00003334,OWNER
4032,C00004032,A00003335,OWNER
4033,C00004033,A00003336,OWNER
4034,C00004034,A00003337,OWNER
4035,C00004035,A00003337,DISPONENT
4036,C00004036,A00003338,OWNER
4037,C00004037,A00003339,OWNER
4040,C00004040,A00003342,OWNER
4041,C00004041,A00003342,DISPONENT
4042,C00004042,A00003343,OWNER
4043,C00004043,A00003344,OWNER
4044,C00004044,A00003345,OWNER
4046,C00004046,A00003346,OWNER
4047,C00004047,A00003346,DISPONENT
4048,C00004048,A00003347,OWNER
4049,C00004049,A00003348,OWNER
4050,C00004050,A00003349,OWNER
4051,C00004051,A00003350,OWNER
4052,C00004052,A00003350,DISPONENT
4053,C00004053,A00003351,OWNER
4054,C00004054,A00003352,OWNER
4055,C00004055,A00003353,OWNER
4056,C00004056,A00003354,OWNER
4057,C00004057,A00003355,OWNER
4059,C00004059,A00003357,OWNER
4060,C00004060,A00003358,OWNER
4061,C00004061,A00003359,OWNER
4062,C00004062,A00003360,OWNER
4063,C00004063,A00003361,OWNER
4064,C00004064,A00003361,DISPONENT
4065,C00004065,A00003362,OWNER
4066,C00004066,A00003363,OWNER
4067,C00004067,A00003364,OWNER
4068,C00004068,A00003365,OWNER
4069,C00004069,A00003366,OWNER
4070,C00004070,A00003366,DISPONENT
4071,C00004071,A00003367,OWNER
4072,C00004072,A00003367,DISPONENT
4073,C00004073,A00003368,OWNER
4074,C00004074,A00003368,DISPONENT
4075,C00004075,A00003369,OWNER
4076,C00004076,A00003370,OWNER
